Time (ns),RMSD (Å),RMSD (Å),RMSD (Å),Variance,Average,Standard deviation 
86.34,1.94413,2.53324,2.53324,0.077122354,2.33687,0.277709117
86.35,1.9275,2.50926,2.50926,0.075209933,2.31534,0.274244294
86.36,1.93047,2.50762,2.50762,0.074022694,2.315236667,0.272071119
86.37,1.96596,2.48182,2.48182,0.059135898,2.309866667,0.243178736
86.38,1.97209,2.47717,2.47717,0.056690179,2.30881,0.238096995
86.39,2.02566,2.42144,2.42144,0.034809291,2.289513333,0.186572481
86.4,1.92357,2.49384,2.49384,0.072268416,2.30375,0.268827856
86.41,1.91244,2.50687,2.50687,0.078521561,2.308726667,0.280216989
86.42,1.86591,2.61419,2.61419,0.124427324,2.364763333,0.352742575
86.43,1.88178,2.61942,2.61942,0.120913949,2.37354,0.347726831
86.44,1.94302,2.61543,2.61543,0.100474491,2.391293333,0.316977114
86.45,2.03014,2.57336,2.57336,0.065575104,2.392286667,0.256076364
86.46,2.05536,2.5551,2.5551,0.055497793,2.38852,0.235579695
86.47,2.02848,2.5308,2.5308,0.056072307,2.36336,0.236795919
86.48,2.07027,2.50394,2.50394,0.04179326,2.359383333,0.204433999
86.49,2.01788,2.62019,2.62019,0.080617186,2.41942,0.283931657
86.5,2.07116,2.56486,2.56486,0.054164376,2.400293333,0.232732412
86.51,2.09115,2.60394,2.60394,0.05843413,2.43301,0.241731524
86.52,2.04356,2.58645,2.58645,0.065495456,2.405486667,0.2559208
86.53,2.05729,2.63325,2.63325,0.07371776,2.441263333,0.271510148
86.54,2.04009,2.65804,2.65804,0.084858267,2.452056667,0.291304424
86.55,1.96667,2.62136,2.62136,0.095248666,2.40313,0.308623826
86.56,2.13136,2.66073,2.66073,0.06227391,2.484273333,0.249547411
86.57,2.02568,2.66584,2.66584,0.091067739,2.452453333,0.301774318
86.58,2.10817,2.69657,2.69657,0.076936569,2.500436667,0.27737442
86.59,2.08173,2.64982,2.64982,0.071716944,2.460456667,0.267800194
86.6,2.07379,2.64313,2.64313,0.072032897,2.45335,0.26838945
86.61,1.92776,2.5859,2.5859,0.096255169,2.36652,0.310250171
86.62,1.98647,2.49842,2.49842,0.058242845,2.32777,0.241335544
86.63,2.06666,2.5969,2.5969,0.062478768,2.420153333,0.249957533
86.64,2.03885,2.54247,2.54247,0.056362912,2.374596667,0.237408745
86.65,2.07512,2.58714,2.58714,0.058258773,2.416466667,0.241368543
86.66,2.01992,2.52995,2.52995,0.0578068,2.35994,0.240430448
86.67,2.03176,2.493,2.493,0.047276075,2.339253333,0.217430621
86.68,2.04009,2.59228,2.59228,0.067758621,2.408216667,0.260304862
86.69,2.09767,2.6805,2.6805,0.075486846,2.486223333,0.274748697
86.7,2.13642,2.654,2.654,0.059530901,2.481473333,0.243989552
86.71,2.12314,2.68291,2.68291,0.069631656,2.49632,0.263878109
86.72,2.08539,2.70552,2.70552,0.085458048,2.49881,0.292332085
86.73,2.14723,2.69857,2.69857,0.067550177,2.51479,0.259904168
86.74,2.18822,2.72588,2.72588,0.064239617,2.54666,0.253455355
86.75,2.09461,2.69982,2.69982,0.081395365,2.498083333,0.28529873
86.76,2.13348,2.5952,2.5952,0.047374524,2.441293333,0.217656895
86.77,2.08112,2.54354,2.54354,0.047518279,2.3894,0.217986879
86.78,2.04977,2.66498,2.66498,0.08410741,2.45991,0.290012775
86.79,2.0448,2.62066,2.62066,0.073692164,2.428706667,0.271463007
86.8,2.05086,2.54837,2.54837,0.0550036,2.382533333,0.234528463
86.81,1.99101,2.59871,2.59871,0.082066509,2.396143333,0.286472527
86.82,2.00278,2.54985,2.54985,0.066507908,2.367493333,0.257891271
86.83,1.97192,2.5787,2.5787,0.081818215,2.37644,0.286038835
86.84,2.04111,2.6074,2.6074,0.071263192,2.418636667,0.266951666
86.85,2.00338,2.62285,2.62285,0.08527624,2.41636,0.292020958
86.86,1.97727,2.57621,2.57621,0.079717583,2.376563333,0.282343024
86.87,1.98078,2.70035,2.70035,0.115062441,2.460493333,0.339208551
86.88,2.01422,2.65446,2.65446,0.091090502,2.441046667,0.30181203
86.89,2.12412,2.71905,2.71905,0.078653712,2.52074,0.280452692
86.9,2.06566,2.67388,2.67388,0.082207015,2.47114,0.286717658
86.91,2.16271,2.67383,2.67383,0.058054145,2.503456667,0.240944279
86.92,2.06604,2.69315,2.69315,0.087392656,2.484113333,0.295622489
86.93,2.04808,2.6744,2.6744,0.087172609,2.465626667,0.295250079
86.94,2.04376,2.65191,2.65191,0.082188094,2.449193333,0.286684659
86.95,1.95244,2.53655,2.53655,0.075818776,2.341846667,0.275352095
86.96,2.08039,2.54522,2.54522,0.048014873,2.390276667,0.219122963
86.97,2.06347,2.57937,2.57937,0.059145069,2.407403333,0.243197592
86.98,2.0664,2.66215,2.66215,0.078870681,2.463566667,0.280839243
86.99,2.09588,2.66807,2.66807,0.072755866,2.47734,0.269732953
87,2.05585,2.65563,2.65563,0.079941344,2.455703333,0.282739003
87.01,1.9463,2.64837,2.64837,0.109533841,2.414346667,0.330958972
87.02,1.96693,2.70246,2.70246,0.120223196,2.457283333,0.346732167
87.03,2.0187,2.70747,2.70747,0.105423136,2.47788,0.324689292
87.04,2.02957,2.6244,2.6244,0.078627273,2.426123333,0.280405551
87.05,1.92163,2.6472,2.6472,0.116989294,2.405343333,0.342036978
87.06,2.00716,2.62233,2.62233,0.084096473,2.417273333,0.289993919
87.07,1.98796,2.64418,2.64418,0.095694375,2.42544,0.309345075
87.08,1.97534,2.69032,2.69032,0.1135992,2.451993333,0.337044804
87.09,2.04424,2.57304,2.57304,0.062139876,2.396773333,0.249278711
87.1,2.00538,2.65015,2.65015,0.092384078,2.435226667,0.303947493
87.11,1.96999,2.67591,2.67591,0.110738455,2.440603333,0.332773879
87.12,2.02928,2.52147,2.52147,0.053833555,2.357406667,0.232020591
87.13,2.00602,2.59761,2.59761,0.077773051,2.400413333,0.2788782
87.14,2.06264,2.63812,2.63812,0.07359494,2.446293333,0.271283874
87.15,1.92065,2.60691,2.60691,0.104656175,2.378156667,0.323506066
87.16,1.96109,2.61589,2.61589,0.095280676,2.397623333,0.30867568
87.17,2.03534,2.60032,2.60032,0.070933867,2.411993333,0.266334126
87.18,2.03276,2.53843,2.53843,0.0568227,2.369873333,0.238375124
87.19,1.9621,2.65183,2.65183,0.105717216,2.42192,0.32514184
87.2,2.03421,2.6408,2.6408,0.081766984,2.438603333,0.285949268
87.21,1.9552,2.68999,2.68999,0.11998141,2.44506,0.346383328
87.22,2.05925,2.6624,2.6624,0.080842205,2.46135,0.284327637
87.23,1.9705,2.5981,2.5981,0.08752928,2.3889,0.295853477
87.24,2.02527,2.6431,2.6431,0.084825313,2.437156667,0.291247855
87.25,2.06094,2.46972,2.46972,0.037133575,2.33346,0.19270074
87.26,2.05607,2.5306,2.5306,0.050039716,2.372423333,0.223695587
87.27,2.13527,2.4737,2.4737,0.025452192,2.36089,0.159537432
87.28,2.10934,2.49684,2.49684,0.033368056,2.367673333,0.182669252
87.29,2.11993,2.62082,2.62082,0.055753509,2.453856667,0.23612181
87.3,2.04926,2.54924,2.54924,0.055551111,2.38258,0.235692832
87.31,2.09996,2.66282,2.66282,0.070402529,2.4752,0.265334749
87.32,2.1557,2.61146,2.61146,0.046159373,2.45954,0.214847324
87.33,2.1258,2.65785,2.65785,0.062906045,2.4805,0.250810775
87.34,2.20199,2.66895,2.66895,0.04845592,2.513296667,0.220127055
87.35,2.24919,2.74106,2.74106,0.053763577,2.577103333,0.231869742
87.36,2.1837,2.69216,2.69216,0.05745146,2.522673333,0.239690343
87.37,2.16578,2.62539,2.62539,0.046942523,2.472186667,0.216662232
87.38,2.18562,2.67792,2.67792,0.05385762,2.51382,0.232072446
87.39,2.24515,2.71392,2.71392,0.048832292,2.557663333,0.220980297
87.4,2.26295,2.60951,2.60951,0.026689741,2.49399,0.163369951
87.41,2.26189,2.72994,2.72994,0.048682401,2.573923333,0.220640886
87.42,2.23616,2.64196,2.64196,0.036594142,2.506693333,0.191295955
87.43,2.30286,2.51579,2.51579,0.010075374,2.444813333,0.100376165
87.44,2.12713,2.61647,2.61647,0.053211919,2.453356667,0.230677088
87.45,2.18461,2.55184,2.55184,0.029968416,2.42943,0.173113882
87.46,2.15415,2.5859,2.5859,0.041424014,2.441983333,0.203528902
87.47,2.2397,2.54209,2.54209,0.020319936,2.441293333,0.142548013
87.48,2.24459,2.55862,2.55862,0.021914409,2.453943333,0.148035162
87.49,2.11233,2.51149,2.51149,0.035406379,2.378436667,0.188165829
87.5,2.17685,2.55055,2.55055,0.031033709,2.425983333,0.176163869
87.51,2.18082,2.56243,2.56243,0.032361376,2.435226667,0.179892679
87.52,2.01068,2.56547,2.56547,0.06839821,2.38054,0.261530514
87.53,2.03706,2.56103,2.56103,0.061009902,2.386373333,0.247001827
87.54,2.0268,2.60373,2.60373,0.073966272,2.41142,0.27196741
87.55,2.03764,2.55919,2.55919,0.060447645,2.38534,0.245861028
87.56,2.02257,2.50058,2.50058,0.050776347,2.341243333,0.225336075
87.57,2.0133,2.60164,2.60164,0.076920879,2.405526667,0.277346136
87.58,2.02345,2.58387,2.58387,0.069793461,2.397063333,0.264184522
87.59,1.9758,2.53581,2.53581,0.069691378,2.34914,0.263991246
87.6,1.95534,2.53209,2.53209,0.073920125,2.33984,0.271882557
87.61,1.97597,2.60982,2.60982,0.089281294,2.398536667,0.298799756
87.62,1.99324,2.65504,2.65504,0.09732872,2.43444,0.311975512
87.63,2.01308,2.50433,2.50433,0.053628125,2.34058,0.231577471
87.64,2.08617,2.52421,2.52421,0.042639787,2.378196667,0.206494036
87.65,2.00079,2.51414,2.51414,0.058561827,2.343023333,0.241995511
87.66,2.01213,2.53678,2.53678,0.061168361,2.361896667,0.247322382
87.67,1.98266,2.58956,2.58956,0.08185058,2.38726,0.286095404
87.68,1.99306,2.54782,2.54782,0.068390813,2.3629,0.261516372
87.69,1.9702,2.53343,2.53343,0.070495118,2.345686667,0.265509168
87.7,1.99647,2.55608,2.55608,0.069591856,2.369543333,0.263802684
87.71,1.94178,2.58907,2.58907,0.093107632,2.373306667,0.305135432
87.72,1.98712,2.52393,2.52393,0.064036661,2.344993333,0.253054661
87.73,1.93819,2.57799,2.57799,0.090965342,2.364723333,0.301604612
87.74,2.08543,2.65336,2.65336,0.071676552,2.46405,0.267724769
87.75,1.99192,2.73869,2.73869,0.123925652,2.489766667,0.352030754
87.76,2.04384,2.67388,2.67388,0.0882112,2.463866667,0.297003704
87.77,2.05484,2.68111,2.68111,0.087158692,2.472353333,0.295226509
87.78,1.91216,2.66272,2.66272,0.125186736,2.412533333,0.353817377
87.79,2.00924,2.62773,2.62773,0.08500664,2.421566667,0.291558982
87.8,2.07446,2.53725,2.53725,0.047594352,2.382986667,0.218161298
87.81,2.05773,2.63094,2.63094,0.07301549,2.43987,0.270213785
87.82,2.04183,2.62106,2.62106,0.074557198,2.427983333,0.273051641
87.83,2.09043,2.46969,2.46969,0.031964033,2.34327,0.178784879
87.84,2.06271,2.4874,2.4874,0.040080355,2.345836667,0.200200786
87.85,2.08315,2.54232,2.54232,0.046852686,2.389263333,0.216454814
87.86,2.09214,2.6904,2.6904,0.079536673,2.49098,0.282022469
87.87,2.12097,2.70633,2.70633,0.076143629,2.51121,0.27594135
87.88,2.13948,2.66841,2.66841,0.062170432,2.4921,0.249339993
87.89,2.15897,2.5675,2.5675,0.037088169,2.431323333,0.192582889
87.9,2.13906,2.61884,2.61884,0.051153077,2.458913333,0.226170461
87.91,2.04651,2.68171,2.68171,0.089662009,2.469976667,0.299436152
87.92,2.04268,2.67741,2.67741,0.089529372,2.465833333,0.299214591
87.93,2.02454,2.64759,2.64759,0.086264734,2.439906667,0.293708587
87.94,2.16676,2.63108,2.63108,0.047909569,2.476306667,0.218882547
87.95,2.10258,2.56677,2.56677,0.047882746,2.41204,0.218821265
87.96,2.05912,2.68731,2.68731,0.087693928,2.477913333,0.296131606
87.97,2.00488,2.59331,2.59331,0.076944414,2.397166667,0.277388562
87.98,1.99314,2.67466,2.67466,0.103215447,2.447486667,0.321271609
87.99,2.00076,2.72453,2.72453,0.116409558,2.483273333,0.34118845
88,2.12569,2.72254,2.72254,0.079162205,2.52359,0.281357788
88.01,2.0856,2.72755,2.72755,0.091577734,2.513566667,0.302618132
88.02,2.01204,2.60969,2.60969,0.079374561,2.410473333,0.281734912
88.03,2.01351,2.66503,2.66503,0.094328513,2.447856667,0.307129473
88.04,1.96058,2.59447,2.59447,0.089292563,2.383173333,0.298818612
88.05,2.08985,2.59215,2.59215,0.056067842,2.424716667,0.236786491
88.06,2.02961,2.59473,2.59473,0.070969025,2.406356667,0.266400123
88.07,2.02268,2.70594,2.70594,0.103743162,2.478186667,0.322091853
88.08,2.1109,2.76686,2.76686,0.09561856,2.548206667,0.309222509
88.09,2.09699,2.6339,2.6339,0.064060522,2.45493,0.253101801
88.1,2.13839,2.63772,2.63772,0.055406766,2.471276667,0.235386419
88.11,2.19069,2.61069,2.61069,0.0392,2.47069,0.197989899
88.12,2.14076,2.57012,2.57012,0.040966669,2.427,0.202402245
88.13,2.17815,2.62705,2.62705,0.044780269,2.477416667,0.211613489
88.14,2.08572,2.64641,2.64641,0.069860728,2.459513333,0.264311801
88.15,2.11883,2.56574,2.56574,0.044384122,2.41677,0.210675394
88.16,2.10334,2.70413,2.70413,0.080210805,2.503866667,0.283215122
88.17,2.16541,2.6351,2.6351,0.049024155,2.478536667,0.221413989
88.18,2.13607,2.59606,2.59606,0.047020178,2.44273,0.216841366
88.19,2.19632,2.65957,2.65957,0.047689014,2.505153333,0.218378144
88.2,2.06914,2.60789,2.60789,0.064500347,2.428306667,0.253969186
88.21,2.03493,2.59334,2.59334,0.069293717,2.407203333,0.263236998
88.22,2.14331,2.59286,2.59286,0.044910045,2.44301,0.211919902
88.23,2.0873,2.67389,2.67389,0.076463962,2.47836,0.276521178
88.24,2.03366,2.64307,2.64307,0.082529011,2.439933333,0.287278629
88.25,2.11168,2.66883,2.66883,0.068981361,2.483113333,0.262643029
88.26,2.07704,2.70643,2.70643,0.088029283,2.496633333,0.296697291
88.27,2.1192,2.63509,2.63509,0.059142776,2.463126667,0.243192878
88.28,2.00927,2.55912,2.55912,0.067185561,2.375836667,0.259201776
88.29,2.07501,2.73911,2.73911,0.098006402,2.517743333,0.313059742
88.3,2.14148,2.62423,2.62423,0.051788347,2.463313333,0.227570532
88.31,2.06395,2.68195,2.68195,0.084872,2.47595,0.291327994
88.32,2.0773,2.69547,2.69547,0.0849187,2.489413333,0.291408133
88.33,2.0911,2.61138,2.61138,0.060153617,2.437953333,0.245262344
88.34,2.06407,2.67405,2.67405,0.082683467,2.470723333,0.28754733
88.35,2.09209,2.61109,2.61109,0.059858,2.43809,0.244658946
88.36,2.0943,2.61633,2.61633,0.06055896,2.44232,0.246087302
88.37,2.15511,2.59461,2.59461,0.0429245,2.44811,0.207182287
88.38,2.07825,2.55234,2.55234,0.049946962,2.39431,0.223488169
88.39,2.10103,2.72613,2.72613,0.086833336,2.517763333,0.294674966
88.4,2.05856,2.70149,2.70149,0.091857552,2.48718,0.303080109
88.41,2.00043,2.63767,2.63767,0.090238848,2.425256667,0.300397817
88.42,2.09217,2.64207,2.64207,0.06719778,2.45877,0.259225346
88.43,2.03721,2.61477,2.61477,0.074127901,2.42225,0.272264395
88.44,2.07834,2.53269,2.53269,0.045874205,2.38124,0.214182644
88.45,2.09561,2.64371,2.64371,0.06675858,2.46101,0.258376818
88.46,2.0975,2.65039,2.65039,0.067930523,2.466093333,0.260634846
88.47,2.02504,2.65452,2.65452,0.08805446,2.444693333,0.296739718
88.48,2.11266,2.66133,2.66133,0.066897504,2.47844,0.258645518
88.49,2.03045,2.69899,2.69899,0.099321274,2.476143333,0.315152778
88.5,2.06299,2.71302,2.71302,0.093897556,2.496343333,0.306427081
88.51,2.11531,2.70225,2.70225,0.076555236,2.506603333,0.276686169
88.52,2.05178,2.70892,2.70892,0.095962884,2.489873333,0.309778767
88.53,2.03829,2.71644,2.71644,0.102197205,2.49039,0.319682976
88.54,2.06775,2.77795,2.77795,0.112085342,2.541216667,0.334791491
88.55,2.08353,2.73037,2.73037,0.092978219,2.514756667,0.3049233
88.56,2.06187,2.81401,2.81401,0.125714351,2.563296667,0.354562196
88.57,2.07506,2.81896,2.81896,0.122974936,2.570993333,0.350677823
88.58,2.10167,2.82371,2.82371,0.115853725,2.58303,0.34037292
88.59,2.07078,2.79635,2.79635,0.116989294,2.554493333,0.342036978
88.6,2.01768,2.77201,2.77201,0.1264475,2.520566667,0.355594572
88.61,2.08736,2.75646,2.75646,0.099487736,2.533426667,0.315416765
88.62,2.15074,2.74733,2.74733,0.079093251,2.548466667,0.281235223
88.63,2.16058,2.72887,2.72887,0.07176745,2.53944,0.267894475
88.64,2.14104,2.81964,2.81964,0.10233288,2.59344,0.319895108
88.65,2.13842,2.71865,2.71865,0.074814856,2.52524,0.273523045
88.66,2.09803,2.80995,2.80995,0.112628908,2.572643333,0.335602306
88.67,2.07446,2.75065,2.75065,0.101607315,2.525253333,0.318759023
88.68,2.09706,2.73023,2.73023,0.089089833,2.519173333,0.2984792
88.69,2.05063,2.75055,2.75055,0.108864001,2.517243333,0.329945452
88.7,2.05499,2.80983,2.80983,0.126618539,2.558216667,0.355834988
88.71,2.10199,2.7678,2.7678,0.098511768,2.545863333,0.313865844
88.72,2.1078,2.75738,2.75738,0.093767595,2.540853333,0.306214949
88.73,2.0909,2.72879,2.72879,0.090423034,2.51616,0.30070423
88.74,2.10314,2.76547,2.76547,0.097484673,2.544693333,0.312225356
88.75,2.14852,2.65806,2.65806,0.05769578,2.488213333,0.24019946
88.76,2.06435,2.7032,2.7032,0.090695405,2.49025,0.301156778
88.77,2.04967,2.66132,2.66132,0.083136827,2.457436667,0.288334575
88.78,2.01246,2.73448,2.73448,0.115847307,2.493806667,0.340363492
88.79,2.06445,2.75854,2.75854,0.107057984,2.527176667,0.327197164
88.8,2.11313,2.78617,2.78617,0.100662854,2.561823333,0.317274099
88.81,2.14383,2.71541,2.71541,0.072600821,2.524883333,0.269445396
88.82,2.08632,2.58414,2.58414,0.055072167,2.4182,0.234674599
88.83,2.07079,2.54185,2.54185,0.049310561,2.38483,0.222059814
88.84,2.07418,2.62199,2.62199,0.066687955,2.439386667,0.258240111
88.85,2.04848,2.61782,2.61782,0.072032897,2.42804,0.26838945
88.86,2.05022,2.62154,2.62154,0.072534787,2.4311,0.269322831
88.87,2.0488,2.67844,2.67844,0.088099229,2.46856,0.296815142
88.88,2.03347,2.62689,2.62689,0.078254955,2.429083333,0.279740871
88.89,2.01159,2.59394,2.59394,0.075362561,2.399823333,0.274522423
88.9,2.14089,2.65661,2.65661,0.059103804,2.484703333,0.243112739
88.91,2.06394,2.63783,2.63783,0.073188829,2.446533333,0.27053434
88.92,2.06015,2.76136,2.76136,0.109265659,2.527623333,0.330553564
88.93,2.05041,2.64035,2.64035,0.077339823,2.443703333,0.278100383
88.94,1.96266,2.67597,2.67597,0.113069146,2.4382,0.336257559
88.95,1.91826,2.73842,2.73842,0.149480539,2.465033333,0.386627132
88.96,2.14977,2.65449,2.65449,0.056609395,2.48625,0.23792729
88.97,2.09686,2.71389,2.71389,0.084605782,2.508213333,0.290870731
88.98,2.09022,2.74789,2.74789,0.09611774,2.528666667,0.310028611
88.99,2.15966,2.70111,2.70111,0.065148467,2.520626667,0.255241978
89,2.14799,2.71076,2.71076,0.070380016,2.52317,0.265292322
89.01,2.03511,2.82333,2.82333,0.138064615,2.56059,0.371570471
89.02,2.06432,2.82107,2.82107,0.127260125,2.56882,0.356735371
89.03,2.08488,2.87679,2.87679,0.139360322,2.61282,0.373309954
89.04,2.07264,2.80551,2.80551,0.119355208,2.56122,0.345478231
89.05,2.05046,2.80579,2.80579,0.12678298,2.554013333,0.356065977
89.06,2.07947,2.68336,2.68336,0.081040696,2.482063333,0.284676476
89.07,2.04775,2.68674,2.68674,0.09073516,2.473743333,0.301222775
89.08,2.04083,2.74991,2.74991,0.111732099,2.51355,0.334263518
89.09,2.10421,2.73546,2.73546,0.088550347,2.525043333,0.297574104
89.1,2.0262,2.76118,2.76118,0.120043467,2.516186667,0.346472895
89.11,2.08056,2.72953,2.72953,0.093591569,2.513206667,0.305927392
89.12,2.02986,2.76347,2.76347,0.119596363,2.518933333,0.34582707
89.13,2.09893,2.77519,2.77519,0.101628353,2.54977,0.318792021
89.14,2.1028,2.75354,2.75354,0.094102788,2.536626667,0.306761778
89.15,2.09136,2.70066,2.70066,0.08249922,2.49756,0.287226775
89.16,2.14273,2.66112,2.66112,0.059717376,2.488323333,0.24437139
89.17,2.1433,2.72185,2.72185,0.074382245,2.529,0.272731086
89.18,2.16006,2.78749,2.78749,0.087481868,2.578346667,0.295773338
89.19,2.17669,2.71917,2.71917,0.065396567,2.538343333,0.255727524
89.2,2.13518,2.79985,2.79985,0.098174713,2.578293333,0.313328443
89.21,2.05326,2.75894,2.75894,0.110663169,2.523713333,0.332660742
89.22,2.10912,2.64092,2.64092,0.062846942,2.463653333,0.250692924
89.23,2.06785,2.77527,2.77527,0.111209568,2.539463333,0.333480986
89.24,2.07595,2.75071,2.75071,0.101178013,2.52579,0.318084914
89.25,2.11576,2.79333,2.79333,0.102022468,2.567473333,0.319409561
89.26,2.11312,2.89552,2.89552,0.13603328,2.63472,0.368826897
89.27,2.10028,2.90264,2.90264,0.143062571,2.635186667,0.378236131
89.28,2.10913,2.83952,2.83952,0.118548789,2.596056667,0.344309148
89.29,2.08531,2.74494,2.74494,0.096691497,2.525063333,0.310952564
89.3,2.03533,2.75289,2.75289,0.114420523,2.513703333,0.338261028
89.31,2.10845,2.72923,2.72923,0.085637291,2.522303333,0.292638498
89.32,2.03039,2.72002,2.72002,0.105686564,2.490143333,0.3250947
89.33,2.05707,2.71809,2.71809,0.097099431,2.49775,0.311607816
89.34,2.08213,2.69594,2.69594,0.083725048,2.491336667,0.289352809
89.35,2.12563,2.74873,2.74873,0.08627858,2.54103,0.293732157
89.36,2.10005,2.63136,2.63136,0.062731181,2.454256667,0.250461936
89.37,2.05392,2.6647,2.6647,0.082900491,2.461106667,0.287924453
89.38,2.09578,2.67289,2.67289,0.074012434,2.48052,0.272052263
89.39,2.04457,2.81752,2.81752,0.132767045,2.55987,0.364372124
89.4,2.08825,2.74471,2.74471,0.095764385,2.52589,0.309458212
89.41,2.03067,2.70235,2.70235,0.100256449,2.478456667,0.316632989
89.42,2.20678,2.65946,2.65946,0.045537596,2.508566667,0.213395398
89.43,2.12034,2.59942,2.59942,0.051003921,2.439726667,0.225840478
89.44,2.10277,2.67757,2.67757,0.07342112,2.48597,0.270963319
89.45,2.12431,2.60906,2.60906,0.052218347,2.447476667,0.228513341
89.46,2.1155,2.54458,2.54458,0.040913255,2.401553333,0.202270252
