"Time (ns)","RMSD (Å)"
46.72,2.41904
46.73,2.42404
46.74,2.36179
46.75,2.34037
46.76,2.3783
46.77,2.33708
46.78,2.38619
46.79,2.36153
46.8,2.41729
46.81,2.52759
46.82,2.52485
46.83,2.5066
46.84,2.62756
46.85,2.64257
46.86,2.57386
46.87,2.58697
46.88,2.5991
46.89,2.68991
46.9,2.5692
46.91,2.57667
46.92,2.62401
46.93,2.65282
46.94,2.79376
46.95,2.59917
46.96,2.63774
46.97,2.7447
46.98,2.67141
46.99,2.70664
47,2.7653
47.01,2.74915
47.02,2.68989
47.03,2.73551
47.04,2.65251
47.05,2.80471
47.06,2.72697
47.07,2.82072
47.08,2.77922
47.09,2.67315
47.1,2.82386
47.11,2.70459
47.12,2.65577
47.13,2.69768
47.14,2.74413
47.15,2.71355
47.16,2.61508
47.17,2.58914
47.18,2.60978
47.19,2.67597
47.2,2.79493
47.21,2.81778
47.22,2.64622
47.23,2.72054
47.24,2.73269
47.25,2.6892
47.26,2.74077
47.27,2.76124
47.28,2.72642
47.29,2.68728
47.3,2.71536
47.31,2.72605
47.32,2.70678
47.33,2.76161
47.34,2.77913
47.35,2.70519
47.36,2.75345
47.37,2.72589
47.38,2.66811
47.39,2.7371
47.4,2.71896
47.41,2.68006
47.42,2.65643
47.43,2.50876
47.44,2.66775
47.45,2.62511
47.46,2.58785
47.47,2.67061
47.48,2.69587
47.49,2.69445
47.5,2.70716
47.51,2.81272
47.52,2.75777
47.53,2.7207
47.54,2.66032
47.55,2.73727
47.56,2.69785
47.57,2.80633
47.58,2.67546
47.59,2.71371
47.6,2.7477
47.61,2.70557
47.62,2.79115
47.63,2.74512
47.64,2.68795
47.65,2.7726
47.66,2.79218
47.67,2.8338
47.68,2.74667
47.69,2.72652
47.7,2.67014
47.71,2.67557
47.72,2.69107
47.73,2.84675
47.74,2.79054
47.75,2.69485
47.76,2.70113
47.77,2.65027
47.78,2.5326
47.79,2.64645
47.8,2.72095
47.81,2.63533
47.82,2.74184
47.83,2.62374
47.84,2.70318
47.85,2.58011
47.86,2.59612
47.87,2.77723
47.88,2.73672
47.89,2.56866
47.9,2.74421
47.91,2.73989
47.92,2.72526
47.93,2.57924
47.94,2.68513
47.95,2.68976
47.96,2.62919
47.97,2.68727
47.98,2.72861
47.99,2.61981
48,2.6649
48.01,2.74201
48.02,2.67686
48.03,2.66071
48.04,2.69985
48.05,2.64704
48.06,2.71314
48.07,2.85549
48.08,2.74943
48.09,2.8337
48.1,2.78035
48.11,2.83232
48.12,2.84315
48.13,2.76896
48.14,2.6891
48.15,2.79567
48.16,2.71169
48.17,2.78893
48.18,2.7696
48.19,2.75195
48.2,2.7191
48.21,2.75055
48.22,2.67062
48.23,2.77976
48.24,2.69921
48.25,2.78828
48.26,2.67361
48.27,2.87222
48.28,2.69291
48.29,2.72829
48.3,2.68099
48.31,2.62675
48.32,2.68529
48.33,2.65353
48.34,2.73113
48.35,2.70074
48.36,2.74546
48.37,2.86954
48.38,2.72107
48.39,2.72576
48.4,2.77828
48.41,2.65374
48.42,2.66342
48.43,2.68815
48.44,2.70319
48.45,2.73571
48.46,2.783
48.47,2.71157
48.48,2.73294
48.49,2.73396
48.5,2.7443
48.51,2.71536
48.52,2.69891
48.53,2.68903
48.54,2.71855
48.55,2.72338
48.56,2.73825
48.57,2.83549
48.58,2.95237
48.59,2.88845
48.6,2.81436
48.61,2.81636
48.62,2.67234
48.63,2.79973
48.64,2.68768
48.65,2.79923
48.66,2.78572
48.67,2.75579
48.68,2.70979
48.69,2.74537
48.7,2.7659
48.71,2.75216
48.72,2.70325
48.73,2.62617
48.74,2.5945
48.75,2.51133
48.76,2.58539
48.77,2.62827
48.78,2.59822
48.79,2.59921
48.8,2.65416
48.81,2.64281
48.82,2.66099
48.83,2.59961
48.84,2.62296
48.85,2.62535
48.86,2.60989
48.87,2.66798
48.88,2.53675
48.89,2.55004
48.9,2.65901
48.91,2.58613
48.92,2.56495
48.93,2.56566
48.94,2.55728
48.95,2.62754
48.96,2.50945
48.97,2.62341
48.98,2.54227
48.99,2.54729
49,2.55507
49.01,2.51944
49.02,2.6073
49.03,2.60704
49.04,2.5804
49.05,2.64004
49.06,2.6506
49.07,2.6002
49.08,2.56257
49.09,2.58911
49.1,2.60228
49.11,2.58717
49.12,2.5485
49.13,2.5995
49.14,2.53881
49.15,2.54021
49.16,2.59181
49.17,2.57841
49.18,2.61306
49.19,2.55035
49.2,2.59619
49.21,2.63118
49.22,2.61814
49.23,2.61821
49.24,2.48518
49.25,2.61968
49.26,2.59497
49.27,2.57263
49.28,2.64338
49.29,2.58932
49.3,2.63484
49.31,2.59515
49.32,2.62022
49.33,2.60586
49.34,2.68436
49.35,2.73187
49.36,2.72867
49.37,2.64897
49.38,2.67883
49.39,2.71862
49.4,2.71988
49.41,2.69625
49.42,2.66837
49.43,2.54232
49.44,2.61592
49.45,2.57114
49.46,2.64492
49.47,2.71575
49.48,2.70872
49.49,2.67245
49.5,2.71966
49.51,2.6865
49.52,2.71058
49.53,2.60858
49.54,2.69678
49.55,2.74034
49.56,2.73633
49.57,2.75732
49.58,2.72136
49.59,2.79032
49.6,2.79224
49.61,2.81549
49.62,2.80692
49.63,2.68186
49.64,2.62274
49.65,2.66744
49.66,2.71195
49.67,2.6357
49.68,2.68454
49.69,2.70179
49.7,2.68039
49.71,2.57541
49.72,2.67086
49.73,2.65143
49.74,2.70675
49.75,2.60478
49.76,2.70577
49.77,2.84759
49.78,2.72519
49.79,2.73277
49.8,2.65951
49.81,2.71244
49.82,2.72593
49.83,2.76373
49.84,2.72129
49.85,2.81294
49.86,2.77574
49.87,2.76672
49.88,2.79435
49.89,2.74365
49.9,2.73741
49.91,2.69827
49.92,2.62077
49.93,2.64493
49.94,2.72983
49.95,2.81147
49.96,2.735
49.97,2.77797
49.98,2.71724
49.99,2.79134
50,2.78573
50.01,2.7242
50.02,2.82746
50.03,2.83006
50.04,2.83575
50.05,2.73373
50.06,2.72567
50.07,2.85128
50.08,2.8164
50.09,2.76887
50.1,2.65015
50.11,2.64612
50.12,2.59964
50.13,2.75758
50.14,2.71209
50.15,2.65394
50.16,2.77473
50.17,2.7463
50.18,2.75618
50.19,2.85467
50.2,2.70065
50.21,2.66393
50.22,2.68761
50.23,2.76146
50.24,2.71713
50.25,2.81575
50.26,2.68971
50.27,2.85439
50.28,2.8461
50.29,2.92074
50.3,2.83843
50.31,2.89016
50.32,2.7179
50.33,2.7489
50.34,2.87254
50.35,2.8958
50.36,2.86801
50.37,2.81732
50.38,2.8493
50.39,2.7513
50.4,2.79806
50.41,2.82159
50.42,2.85013
50.43,2.85145
50.44,2.75857
50.45,2.8045
50.46,2.79597
50.47,2.78574
50.48,2.74672
50.49,2.67776
50.5,2.66299
50.51,2.6756
50.52,2.64836
50.53,2.65505
50.54,2.66957
50.55,2.7573
50.56,2.72012
50.57,2.83357
50.58,2.76253
50.59,2.77302
50.6,2.76472
50.61,2.69948
50.62,2.62229
50.63,2.70788
50.64,2.7446
50.65,2.64781
50.66,2.69501
50.67,2.71536
50.68,2.67515
50.69,2.64402
50.7,2.64199
50.71,2.6794
50.72,2.66447
50.73,2.69878
50.74,2.6393
50.75,2.73835
50.76,2.71333
50.77,2.7604
50.78,2.69172
50.79,2.72684
50.8,2.74344
50.81,2.73659
50.82,2.69849
50.83,2.77649
50.84,2.71455
50.85,2.67165
50.86,2.68931
50.87,2.65305
50.88,2.80255
50.89,2.70143
50.9,2.64357
50.91,2.61417
50.92,2.70698
50.93,2.71699
50.94,2.70681
50.95,2.60744
50.96,2.70361
50.97,2.72261
50.98,2.83753
50.99,2.69315
51,2.81723
51.01,2.7627
51.02,2.75469
51.03,2.77576
51.04,2.84763
51.05,2.70964
51.06,2.73557
51.07,2.77361
51.08,2.78417
51.09,2.72833
51.1,2.76036
51.11,2.69209
51.12,2.71993
51.13,2.72282
51.14,2.67248
51.15,2.72888
51.16,2.63604
51.17,2.67933
51.18,2.70773
51.19,2.66115
51.2,2.72756
51.21,2.6948
51.22,2.76511
51.23,2.7385
51.24,2.68051
51.25,2.7046
51.26,2.62751
51.27,2.6555
51.28,2.68475
51.29,2.64922
51.3,2.62263
51.31,2.65542
51.32,2.56493
51.33,2.62725
51.34,2.67415
51.35,2.6244
51.36,2.68763
51.37,2.73947
51.38,2.71311
51.39,2.77631
51.4,2.70303
51.41,2.6491
51.42,2.62474
51.43,2.65557
51.44,2.73598
51.45,2.67282
51.46,2.60349
51.47,2.62303
51.48,2.69031
51.49,2.77962
51.5,2.73836
51.51,2.76149
51.52,2.80412
51.53,2.7232
51.54,2.71942
51.55,2.72253
51.56,2.77169
51.57,2.65245
51.58,2.67748
51.59,2.62028
51.6,2.61709
51.61,2.55638
51.62,2.60391
51.63,2.61267
51.64,2.60668
51.65,2.70002
51.66,2.69882
51.67,2.59986
51.68,2.69981
51.69,2.62889
51.7,2.5901
51.71,2.63242
51.72,2.5289
51.73,2.59424
51.74,2.58339
51.75,2.52935
51.76,2.67667
51.77,2.61392
51.78,2.58902
51.79,2.56637
51.8,2.55516
51.81,2.53504
51.82,2.66007
51.83,2.59094
51.84,2.58182
51.85,2.63858
51.86,2.6168
51.87,2.7275
51.88,2.78336
51.89,2.85269
51.9,2.62924
51.91,2.63764
51.92,2.56842
51.93,2.6764
51.94,2.62539
51.95,2.52234
51.96,2.61411
51.97,2.61022
51.98,2.61829
51.99,2.69323
52,2.58544
52.01,2.59199
52.02,2.72004
52.03,2.60392
52.04,2.5925
52.05,2.67421
52.06,2.55955
52.07,2.6169
52.08,2.6215
52.09,2.5716
52.1,2.55669
52.11,2.64927
52.12,2.66251
52.13,2.63261
52.14,2.70938
52.15,2.56248
52.16,2.62148
52.17,2.61419
52.18,2.61186
52.19,2.55297
52.2,2.58525
52.21,2.52149
52.22,2.5539
52.23,2.5168
52.24,2.63519
52.25,2.55377
52.26,2.57233
52.27,2.63676
52.28,2.6133
52.29,2.53096
52.3,2.58727
52.31,2.5734
52.32,2.58341
52.33,2.56596
52.34,2.56773
52.35,2.46475
52.36,2.53373
52.37,2.61807
52.38,2.5123
52.39,2.52653
52.4,2.54309
52.41,2.53074
52.42,2.55305
52.43,2.51402
52.44,2.52528
52.45,2.52257
52.46,2.54321
52.47,2.53617
52.48,2.549
52.49,2.57413
52.5,2.49776
52.51,2.44978
52.52,2.50733
52.53,2.5001
52.54,2.53947
52.55,2.46273
52.56,2.58196
52.57,2.54254
52.58,2.62653
52.59,2.63778
52.6,2.62364
52.61,2.60646
52.62,2.60194
52.63,2.61091
52.64,2.60788
52.65,2.59409
52.66,2.6591
52.67,2.59779
52.68,2.67535
52.69,2.64254
52.7,2.53829
52.71,2.58347
52.72,2.5477
52.73,2.59064
52.74,2.532
52.75,2.66703
52.76,2.56531
52.77,2.57853
52.78,2.61322
52.79,2.59799
52.8,2.61171
52.81,2.64265
52.82,2.64748
52.83,2.53287
52.84,2.56615
52.85,2.6439
52.86,2.61111
52.87,2.6043
52.88,2.5913
52.89,2.63381
52.9,2.51167
52.91,2.60203
52.92,2.50158
52.93,2.55367
52.94,2.59901
52.95,2.59083
52.96,2.58531
52.97,2.63275
52.98,2.56519
52.99,2.60497
53,2.57947
53.01,2.58712
53.02,2.53143
53.03,2.59049
53.04,2.54282
53.05,2.62414
53.06,2.51414
53.07,2.54376
53.08,2.57328
53.09,2.59379
53.1,2.6639
53.11,2.62986
53.12,2.6078
53.13,2.63093
53.14,2.57039
53.15,2.59425
53.16,2.5444
53.17,2.64002
53.18,2.60643
53.19,2.63525
53.2,2.60063
53.21,2.56992
53.22,2.51941
53.23,2.60106
53.24,2.54801
53.25,2.55715
53.26,2.55927
53.27,2.60411
53.28,2.54653
53.29,2.59945
53.3,2.59855
53.31,2.56814
53.32,2.63608
53.33,2.57794
53.34,2.58703
53.35,2.66962
53.36,2.82646
53.37,2.66233
53.38,2.73841
53.39,2.58407
53.4,2.58508
53.41,2.61783
53.42,2.7182
53.43,2.67009
53.44,2.63132
53.45,2.66275
53.46,2.62369
53.47,2.66619
53.48,2.61933
53.49,2.68447
53.5,2.6644
53.51,2.68192
53.52,2.78627
53.53,2.64956
53.54,2.71407
53.55,2.70913
53.56,2.72109
53.57,2.71585
53.58,2.66676
53.59,2.6519
53.6,2.72831
53.61,2.73757
53.62,2.777
53.63,2.84103
53.64,2.59282
53.65,2.66434
53.66,2.64967
53.67,2.67887
53.68,2.63776
53.69,2.66891
53.7,2.67129
53.71,2.64111
53.72,2.72918
53.73,2.62237
53.74,2.68056
53.75,2.71995
53.76,2.72894
53.77,2.69867
53.78,2.67435
53.79,2.66805
53.8,2.58212
53.81,2.85981
53.82,2.77021
53.83,2.68785
53.84,2.55092
53.85,2.62894
53.86,2.67779
53.87,2.64974
53.88,2.73214
53.89,2.6701
53.9,2.78854
53.91,2.80099
53.92,2.75684
53.93,2.82712
53.94,2.81869
53.95,2.82914
53.96,2.83956
53.97,2.8132
53.98,2.84556
53.99,2.81459
54,2.84473
54.01,2.81348
54.02,2.69152
54.03,2.65336
54.04,2.70291
54.05,2.69298
54.06,2.60117
54.07,2.62371
54.08,2.62102
54.09,2.58304
54.1,2.66776
54.11,2.68901
54.12,2.67359
54.13,2.6781
54.14,2.70634
54.15,2.68714
54.16,2.67662
54.17,2.68159
54.18,2.5736
54.19,2.72171
54.2,2.71879
54.21,2.68354
54.22,2.49537
54.23,2.58935
54.24,2.76048
54.25,2.64058
54.26,2.66547
54.27,2.63358
54.28,2.6073
54.29,2.68554
54.3,2.67807
54.31,2.72631
54.32,2.6764
54.33,2.70756
54.34,2.71867
54.35,2.74545
54.36,2.77314
54.37,2.70168
54.38,2.60086
54.39,2.65294
54.4,2.66521
54.41,2.61627
54.42,2.64074
54.43,2.66066
54.44,2.6639
54.45,2.66615
54.46,2.6581
54.47,2.6164
54.48,2.65719
54.49,2.74436
54.5,2.86895
54.51,2.89002
54.52,2.65105
54.53,2.59424
54.54,2.66428
54.55,2.66439
54.56,2.71661
54.57,2.668
54.58,2.6497
54.59,2.59792
54.6,2.58275
54.61,2.68912
54.62,2.64118
54.63,2.61176
54.64,2.63916
54.65,2.57524
54.66,2.7132
54.67,2.60669
54.68,2.64599
54.69,2.62771
54.7,2.59984
54.71,2.64411
54.72,2.64989
54.73,2.60942
54.74,2.54949
54.75,2.59081
54.76,2.60719
54.77,2.72058
54.78,2.771
54.79,2.75138
54.8,2.64623
54.81,2.7127
54.82,2.60945
54.83,2.6154
54.84,2.57821
54.85,2.59787
54.86,2.6154
54.87,2.66778
54.88,2.67498
54.89,2.64697
54.9,2.66693
54.91,2.5724
54.92,2.51648
54.93,2.61849
54.94,2.54525
54.95,2.39062
54.96,2.51328
54.97,2.54555
54.98,2.5608
54.99,2.61323
55,2.64894
55.01,2.54106
55.02,2.63829
55.03,2.61153
55.04,2.57733
55.05,2.75219
55.06,2.70573
55.07,2.72569
55.08,2.68849
55.09,2.61596
55.1,2.74121
55.11,2.6292
55.12,2.63633
55.13,2.60333
55.14,2.75199
55.15,2.6428
55.16,2.61162
55.17,2.62917
55.18,2.71667
55.19,2.63448
55.2,2.68526
55.21,2.61277
55.22,2.55676
55.23,2.73353
55.24,2.70061
55.25,2.67302
55.26,2.58998
55.27,2.57754
55.28,2.61137
55.29,2.59923
55.3,2.59325
55.31,2.65988
55.32,2.69642
55.33,2.63393
55.34,2.64339
55.35,2.57886
55.36,2.55914
55.37,2.51611
55.38,2.6307
55.39,2.61084
55.4,2.61302
55.41,2.61633
55.42,2.66332
55.43,2.6784
55.44,2.73203
55.45,2.67641
55.46,2.61945
55.47,2.60771
55.48,2.71071
55.49,2.66322
55.5,2.64126
55.51,2.57402
55.52,2.60004
55.53,2.6301
55.54,2.66816
55.55,2.59327
55.56,2.59902
55.57,2.65648
55.58,2.67771
55.59,2.60916
55.6,2.54767
55.61,2.59796
55.62,2.60022
55.63,2.60326
55.64,2.64407
55.65,2.58641
55.66,2.59036
55.67,2.60405
55.68,2.64801
55.69,2.5657
55.7,2.55742
55.71,2.61365
55.72,2.56103
55.73,2.6394
55.74,2.62098
55.75,2.62362
55.76,2.65075
55.77,2.62993
55.78,2.67555
55.79,2.58769
55.8,2.60292
55.81,2.60634
55.82,2.5856
55.83,2.59137
55.84,2.60216
55.85,2.58099
55.86,2.57479
55.87,2.56165
55.88,2.474
55.89,2.48293
55.9,2.4913
55.91,2.50735
55.92,2.59875
55.93,2.48355
55.94,2.50706
55.95,2.52411
55.96,2.53106
55.97,2.44433
55.98,2.4758
55.99,2.41032
56,2.62636
56.01,2.50041
56.02,2.51744
56.03,2.49931
56.04,2.51969
56.05,2.5175
56.06,2.55943
56.07,2.61644
56.08,2.51421
56.09,2.6
56.1,2.59472
56.11,2.62091
56.12,2.51838
56.13,2.55004
56.14,2.57598
56.15,2.59122
56.16,2.67051
56.17,2.54298
56.18,2.58828
56.19,2.64552
56.2,2.6795
56.21,2.59055
56.22,2.52684
56.23,2.58325
56.24,2.58546
56.25,2.57785
56.26,2.58251
56.27,2.66422
56.28,2.6642
56.29,2.57572
56.3,2.64157
56.31,2.61602
56.32,2.58467
56.33,2.59994
56.34,2.5877
56.35,2.60654
56.36,2.58566
56.37,2.50951
56.38,2.51576
56.39,2.5485
56.4,2.55257
56.41,2.59865
56.42,2.55504
56.43,2.6144
56.44,2.54052
56.45,2.58985
56.46,2.61998
56.47,2.54868
56.48,2.6617
56.49,2.69202
56.5,2.62377
56.51,2.63891
56.52,2.66194
56.53,2.66687
56.54,2.61319
56.55,2.61292
56.56,2.62299
56.57,2.62406
56.58,2.64725
56.59,2.65587
56.6,2.65347
56.61,2.52359
56.62,2.51029
56.63,2.49937
56.64,2.66483
56.65,2.71955
56.66,2.66242
56.67,2.62215
56.68,2.58508
56.69,2.62794
56.7,2.5421
56.71,2.55718
56.72,2.58321
56.73,2.55219
56.74,2.51403
56.75,2.54441
56.76,2.58016
56.77,2.57506
56.78,2.53225
56.79,2.59129
56.8,2.64032
56.81,2.65974
56.82,2.68134
56.83,2.64342
56.84,2.59513
56.85,2.62344
56.86,2.61913
56.87,2.55558
56.88,2.622
56.89,2.67335
56.9,2.6173
56.91,2.60643
56.92,2.63334
56.93,2.56685
56.94,2.59615
56.95,2.55465
56.96,2.65831
56.97,2.67874
56.98,2.6111
56.99,2.58903
57,2.59636
57.01,2.63932
57.02,2.63791
57.03,2.68106
57.04,2.53702
57.05,2.59607
57.06,2.73658
57.07,2.71799
57.08,2.84174
57.09,2.62088
57.1,2.6679
57.11,2.63076
57.12,2.55845
57.13,2.54059
57.14,2.58993
57.15,2.57277
57.16,2.58151
57.17,2.6841
57.18,2.71344
57.19,2.71651
57.2,2.61144
57.21,2.60796
57.22,2.55324
57.23,2.56713
57.24,2.60017
57.25,2.5231
57.26,2.60541
57.27,2.58019
57.28,2.67741
57.29,2.54573
57.3,2.59992
57.31,2.67423
57.32,2.53752
57.33,2.58767
57.34,2.55154
57.35,2.55596
57.36,2.6194
57.37,2.641
57.38,2.51434
57.39,2.65752
57.4,2.68533
57.41,2.71944
57.42,2.6071
57.43,2.63956
57.44,2.58013
57.45,2.6212
57.46,2.60487
57.47,2.57743
57.48,2.68463
57.49,2.66672
57.5,2.78033
57.51,2.67924
57.52,2.72366
57.53,2.66442
57.54,2.65627
57.55,2.75538
57.56,2.75714
57.57,2.69157
57.58,2.63834
57.59,2.72243
57.6,2.76345
57.61,2.70705
57.62,2.71779
57.63,2.65563
57.64,2.66162
57.65,2.64197
57.66,2.60415
57.67,2.55968
57.68,2.56483
57.69,2.61959
57.7,2.50193
57.71,2.57284
57.72,2.53674
57.73,2.61677
57.74,2.59745
57.75,2.59858
57.76,2.61044
57.77,2.62976
57.78,2.58954
57.79,2.61961
57.8,2.58864
57.81,2.61536
57.82,2.64265
57.83,2.64554
57.84,2.61294
57.85,2.65142
57.86,2.53064
57.87,2.63176
57.88,2.5902
57.89,2.62116
57.9,2.68859
57.91,2.68285
57.92,2.6942
57.93,2.67502
57.94,2.81368
57.95,2.68879
57.96,2.68068
57.97,2.74347
57.98,2.74855
57.99,2.70745
58,2.7105
58.01,2.82147
58.02,2.71673
58.03,2.75629
58.04,2.69305
58.05,2.65922
58.06,2.69374
58.07,2.65558
58.08,2.70161
58.09,2.65786
58.1,2.67423
58.11,2.63926
58.12,2.67481
58.13,2.81485
58.14,2.7122
58.15,2.69533
58.16,2.77686
58.17,2.72228
58.18,2.73678
58.19,2.77041
58.2,2.62632
58.21,2.77846
58.22,2.67055
58.23,2.62659
58.24,2.72264
58.25,2.70183
58.26,2.68735
58.27,2.70233
58.28,2.7416
58.29,2.64079
58.3,2.6774
58.31,2.61146
58.32,2.5665
58.33,2.61716
58.34,2.61256
58.35,2.62726
58.36,2.71598
58.37,2.61309
58.38,2.54226
58.39,2.57032
58.4,2.65918
58.41,2.57488
58.42,2.64382
58.43,2.5213
58.44,2.59598
58.45,2.59817
58.46,2.50886
58.47,2.62364
58.48,2.59808
58.49,2.67373
58.5,2.60004
58.51,2.60793
58.52,2.53386
58.53,2.65611
58.54,2.64302
58.55,2.58862
58.56,2.50998
58.57,2.56436
58.58,2.59836
58.59,2.64101
58.6,2.60935
58.61,2.68587
58.62,2.6227
58.63,2.60959
58.64,2.7178
58.65,2.64087
58.66,2.60176
58.67,2.62843
58.68,2.65209
58.69,2.55583
58.7,2.50945
58.71,2.55477
58.72,2.59081
58.73,2.6782
58.74,2.67663
58.75,2.70965
58.76,2.64038
58.77,2.58461
58.78,2.64255
58.79,2.69393
58.8,2.65694
58.81,2.61835
58.82,2.6786
58.83,2.72529
58.84,2.70615
58.85,2.66256
58.86,2.67098
58.87,2.67875
58.88,2.66222
58.89,2.62949
58.9,2.76253
58.91,2.64739
58.92,2.72792
58.93,2.71593
58.94,2.74861
58.95,2.70599
58.96,2.64609
58.97,2.68014
58.98,2.63685
58.99,2.66888
59,2.73088
59.01,2.7712
59.02,2.67788
59.03,2.69696
59.04,2.67945
59.05,2.60871
59.06,2.62836
59.07,2.70435
59.08,2.60762
59.09,2.61625
59.1,2.69249
59.11,2.72722
59.12,2.52012
59.13,2.56431
59.14,2.5216
59.15,2.5562
59.16,2.57785
59.17,2.51706
59.18,2.62749
59.19,2.59442
59.2,2.54749
59.21,2.60764
59.22,2.60104
59.23,2.6161
59.24,2.5832
59.25,2.53871
59.26,2.56878
59.27,2.59871
59.28,2.67619
59.29,2.62742
59.3,2.56847
59.31,2.61209
59.32,2.57503
59.33,2.56915
59.34,2.73707
59.35,2.66605
59.36,2.7362
59.37,2.71233
59.38,2.78832
59.39,2.74433
59.4,2.68961
59.41,2.68786
59.42,2.70933
59.43,2.73565
59.44,2.74112
59.45,2.65322
59.46,2.62526
59.47,2.70082
59.48,2.71666
59.49,2.67913
59.5,2.73081
59.51,2.74668
59.52,2.6915
59.53,2.6432
59.54,2.68092
59.55,2.84387
59.56,2.82947
59.57,2.75267
59.58,2.77709
59.59,2.76148
59.6,2.70954
59.61,2.65641
59.62,2.67846
59.63,2.5872
59.64,2.74328
59.65,2.74461
59.66,2.79919
59.67,2.78894
59.68,2.70926
59.69,2.63415
59.7,2.58249
59.71,2.56482
59.72,2.5497
59.73,2.56495
59.74,2.62597
59.75,2.57983
59.76,2.69184
59.77,2.61038
59.78,2.63139
59.79,2.58883
59.8,2.5385
59.81,2.62255
59.82,2.59417
59.83,2.48255
59.84,2.52254
59.85,2.54861
59.86,2.60501
59.87,2.53116
59.88,2.56315
59.89,2.58816
59.9,2.6379
59.91,2.55241
59.92,2.65189
59.93,2.56949
59.94,2.67056
59.95,2.60651
59.96,2.59379
59.97,2.68425
59.98,2.676
59.99,2.58369
60,2.59085
60.01,2.53541
60.02,2.60242
60.03,2.65526
60.04,2.63939
60.05,2.64107
60.06,2.56102
60.07,2.59011
60.08,2.56518
60.09,2.63149
60.1,2.65342
60.11,2.68149
60.12,2.63673
60.13,2.67043
60.14,2.69279
60.15,2.70187
60.16,2.65796
60.17,2.68854
60.18,2.75514
60.19,2.57443
60.2,2.6798
60.21,2.63892
60.22,2.69679
60.23,2.73836
60.24,2.72328
60.25,2.66645
60.26,2.66739
60.27,2.67423
60.28,2.54186
60.29,2.67429
60.3,2.62802
60.31,2.61339
60.32,2.52324
60.33,2.64037
60.34,2.64617
60.35,2.61728
60.36,2.64416
60.37,2.67284
60.38,2.5747
60.39,2.54761
60.4,2.57141
60.41,2.62805
60.42,2.55484
60.43,2.65582
60.44,2.66529
60.45,2.61626
60.46,2.6033
60.47,2.69072
60.48,2.62719
60.49,2.55522
60.5,2.54366
60.51,2.54878
60.52,2.50447
60.53,2.56645
60.54,2.6331
60.55,2.61654
60.56,2.64497
60.57,2.69096
60.58,2.6377
60.59,2.67231
60.6,2.73439
60.61,2.69099
60.62,2.75505
60.63,2.72295
60.64,2.72185
60.65,2.62325
60.66,2.65055
60.67,2.60548
60.68,2.62827
60.69,2.62215
60.7,2.59039
60.71,2.57588
60.72,2.66894
60.73,2.66261
60.74,2.69852
60.75,2.67394
60.76,2.59999
60.77,2.60499
60.78,2.66139
60.79,2.56257
60.8,2.60557
60.81,2.643
60.82,2.57519
60.83,2.59438
60.84,2.6835
60.85,2.65192
60.86,2.47468
60.87,2.62281
60.88,2.55796
60.89,2.56427
60.9,2.49054
60.91,2.48891
60.92,2.48458
60.93,2.53705
60.94,2.58751
60.95,2.59322
60.96,2.60211
60.97,2.63615
60.98,2.59862
60.99,2.50292
61,2.56212
61.01,2.61713
61.02,2.5993
61.03,2.52047
61.04,2.55366
61.05,2.6824
61.06,2.68307
61.07,2.60031
61.08,2.52546
61.09,2.52743
61.1,2.4507
61.11,2.43705
61.12,2.50705
61.13,2.60752
61.14,2.62356
61.15,2.49994
61.16,2.67079
61.17,2.6586
61.18,2.56264
61.19,2.59985
61.2,2.56293
61.21,2.62672
61.22,2.61034
61.23,2.61266
61.24,2.69658
61.25,2.68293
61.26,2.68839
61.27,2.61067
61.28,2.57771
61.29,2.63203
61.3,2.62861
61.31,2.67951
61.32,2.70019
61.33,2.67255
61.34,2.70405
61.35,2.62733
61.36,2.69375
61.37,2.66713
61.38,2.76089
61.39,2.65891
61.4,2.75399
61.41,2.54921
61.42,2.67308
61.43,2.717
61.44,2.65952
61.45,2.49753
61.46,2.5396
61.47,2.5941
61.48,2.61668
61.49,2.61263
61.5,2.62996
61.51,2.4981
61.52,2.49678
61.53,2.59275
61.54,2.62057
61.55,2.6324
61.56,2.60914
61.57,2.62894
61.58,2.63198
61.59,2.62608
61.6,2.65587
61.61,2.65236
61.62,2.64539
61.63,2.671
61.64,2.67049
61.65,2.63702
61.66,2.6904
61.67,2.64777
61.68,2.73476
61.69,2.73312
61.7,2.73379
61.71,2.77214
61.72,2.75656
61.73,2.75288
61.74,2.76602
61.75,2.74071
61.76,2.60128
61.77,2.64739
61.78,2.5931
61.79,2.57946
61.8,2.60216
61.81,2.70956
61.82,2.63567
61.83,2.60919
61.84,2.65181
61.85,2.67354
61.86,2.64552
61.87,2.63999
61.88,2.61196
61.89,2.65758
61.9,2.6437
61.91,2.68811
61.92,2.60728
61.93,2.55862
61.94,2.77186
61.95,2.77567
61.96,2.67003
61.97,2.59151
61.98,2.62396
61.99,2.62434
62,2.56772
62.01,2.59367
62.02,2.63619
62.03,2.71414
62.04,2.65342
62.05,2.64203
62.06,2.58092
62.07,2.6726
62.08,2.72262
62.09,2.73919
62.1,2.71762
62.11,2.66453
62.12,2.59559
62.13,2.61145
62.14,2.55182
62.15,2.58436
62.16,2.60244
62.17,2.61599
62.18,2.60362
62.19,2.73758
62.2,2.73799
62.21,2.70105
62.22,2.55829
62.23,2.63692
62.24,2.72606
62.25,2.66523
62.26,2.59411
62.27,2.64952
62.28,2.53792
62.29,2.72524
